title,ingredients,recipe
케일버섯볶음,"['케일', '애느타리버섯', '올리브유', '다진 마늘', '소금', '후춧가루']","케일은 겹쳐 1cm 폭으로 자르고, 애느타리 버섯은 낱낱이 가르고,센 불로 달군 마른 팬에 애느타리버섯을 넣어 재빠르게 볶아 꺼내고,같은 팬에 올리브유케일을 넣어 숨이 살짝 죽을 때까지 볶고,애느타리 버섯을 넣은 뒤 소금, 후춧가루로 간하고 고루 볶아 마무리."
오이고추 삼겹살 무침,"['오이', '풋고추', '대패삼겹살', '된장', '소주', '대파 초록 부분', '생강', '고운 고춧가루']","오이는 반 가른 뒤 어슷 썰고, 풋고추는 얇게 어슷 썰고,끓는 물양념장을 만들고,대패 삼겹살을 1~2분간 데쳐 건진 뒤 한 김 식히고,먹기 직전 데친 대패삼겹살과 손질한 체소에 양념장을 넣고 고루 무쳐 마무리."
강된장,"['국물용 멸치', '애호박', '양파', '청양고추', '된장', '고추장', '다진 마늘']","냄비에 국물용 멸치와 물애호박과 양파는 사각 썰고, 청양고추는 송송 썰고,육수에 된장손질한 애호박, 양파를 넣어 3분간 팔팔 끓인 뒤 중약 불로 줄이고,국물이 자작해지면 청양고추와 다진 마늘"
청경채겉절이,"['청경채', '설탕', '참깨']","양념장을 골고루 섞고,청경채는 밑동을 잘라내 깨끗이 씻고,청경채를 양념장에 가볍게 버무리고,참깨를 뿌려 마무리."
달래겉절이,"['달래', '설탕']","뿌리를 제거한 달래의 두꺼운 머리 부분은 반 갈라 4cm길이로 자르고,양념장을 고루 섞고,달래를 양념장에 넣고 가볍게 버무려 마무리."
두부 강된장볶음,"['두부', '당근', '양파', '애호박', '표고버섯', '대파', '고춧가루', '참기름']","두부는 한입 크기로 작게 썰고, 당근, 양파, 애호박, 표고버섯은 잘게 썰고, 대파는 송송 썰고,양념장을 만들고,약한 불로 달군 팬에 참기름손질한 채소를 모두 넣어 5분간 볶은 뒤 물양념장을 넣고 10분간 자작하게 조려 마무리."
셀러리 장아찌,"['셀러리', '양파', '소금', '설탕', '물', '식초', '간장', '매실청']","셀러리는 깨끗이 씻어 물기를 제거한 뒤 잎를 뜯어내고,줄기의 억센 부분은 필러로 벗겨 내고,셀러리는 도톰하게 어슷 썰고, 양파는 얇게 채 썰고,냄비에 절임물 재료를 넣어 설탕이 녹을 때까지 끓여 한 김 식히고,열탕 소독한 유리 용기에 손질한 셀러리와 양파를 담고,식힌 절임물을 부은 뒤 실온에서 하루 정도 숙성하고 냉장 보관해 마무리."
더덕 고추장구이,"['더덕', '쪽파', '소금', '참깨', '소금']","더덕은 끓는 소금물손질한 더덕은 깨끗이 씻어 물기를 제거한 뒤 밀대로 살살 밀어 먹기 좋게 찢고, 쪽파는 송송 썰고,양념장을 만들고,손질한 더덕은 양념장에 고루 버무리고,약한 불로 달군 팬에 종이포일을 깐 뒤 양념한 더덕을 올려 앞뒤로 3분간 굽고,그릇에 구운 더덕을 담고 송송 썬 쪽파와 참깨를 뿌려 마무리."
아욱건새우 된장무침,"['아욱', '건새우', '소금', '맛술', '다진 마늘', '다진 파', '된장', '참기름', '참깨']","아욱은 줄기 부분을 부러뜨린 뒤 잡아당겨 섬유질을 제거하고,잎은 2등분하고, 줄기는 5cm 길이로 썰고,손질한 아욱은 끓는 소금물찬물에 헹궈 물기를 꼭 짜고,중간 불로 달군 마른 팬에 건새우를 넣어 1분간 볶고,볼에 손질한 아욱과 건새우, 소금을 제외한 양념을 버무려 마무리."
매운 잡채,"['당면', '양파', '당근', '시금치', '배추', '설탕']","당면은 뜨거운 물양념장을 만들고,양파,배추,당근은 채 썰고, 시금치는 밑동을 자른 뒤 5cm 길이로 썰고냄비에 물당면을 넣어 반 정도 익을 때까지 끓이고,손질한 채소를 넣어 3분간 조려 마무리."
양지무침,"['쇠고기 양지머리', '양파', '부추', '오이', '참깨', '대파 푸른 부분', '마늘', '밑간\n소금', '후춧가루', '참기름', '고춧가루']","양지머리는 찬물에 30분간 담가 핏물을 뺀 뒤 흐르는 물에 가볍게 헹구고,냄비에 찬물끓어오르면 떠오르는 거품을 걷어낸 뒤 중약 불로 줄여 1시간 끓이고,양파는 채 썰고, 부추, 오이도 같은 길이로 썰고,고기만 건져 식기 전에 결대로 찢어 밑간하고,고기, 채소, 양념장을 넣어 버무린 뒤 참깨를 뿌려 마무리"
장어 달걀말이,"['손질된 장어', '달걀', '설탕', '소금', '맛술', '설탕']","장어는 머리를 제거한 뒤 2등분해 키친타월로 겉을 닦고,볼에 달걀을 고루 푼 뒤 체에 곱게 걸러 양념하고,팬에 식용유중간 불로 달군 팬에 달걀물가장자리를 조금씩 말아가며 굽다가 한쪽으로 민 뒤 달걀물을 절반씩 부어가며 말고,완성된 달걀말이를 김발에 올린 뒤 말아 모양을 고정하고 한입 크기로 썰어 마무리."
양파조림,"['양파', '소금', '후춧가루']","양파는 얇게 채 썰고,센 불로 달군 팬에 식용유센 불로 10분간 볶고,중간 불로 줄인 뒤 식용유양념으로 간한 뒤 그릇에 담아 마무리."
꽈리고추무침,"['꽈리고추', '고춧가루', '소금']","양념장을 만들고,꽈리고추는 꼭지를 뗀 뒤 이쑤시개로 구멍을 내고,끓는 소금물흐르는 물에 씻어 한 김 식히고,양념장에 넣고 버무려 마무리."
매운 감자볶음,"['감자', '당근', '양배추', '청고추', '홍고추', '고운 고춧가루', '들기름', '참깨']","양념장을 만들고,감자는 흐르는 물에 깨끗이 씻어 껍질째 한입 크기로 썰고, 당근은 반달 모양으로 썰고, 양배추는 한입 크기로 썰고, 고추는 어슷 썰고,중간 불로 달군 팬에 들기름당근과 양배추를 넣어 1분간 볶다가 물양념장을 넣어 양이 절반으로 줄어들 때까지 졸인 뒤 어슷 썬 고추를 넣어 섞고,그릇에 담아 참깨"
갈치찜,"['쪽파', '미나리', '손질된 갈치', '설탕', '소금', '맛술']","양념장을 만들고쪽파는 송송 썰고, 미나리는 5cm 길이로 썰고,손질된 갈치는 흐르는 물에 깨끗이 씻은 뒤 10cm 길이로 썰어 밑간하고,김 오른 찜기에 종이 포일을 깐 뒤 밑간한 갈치를 올려 5~7분간 찌고,그릇에 미나리, 갈치찜을 올려 양념장을 끼얹은 뒤 쪽파를 뿌려 마무리."
오삼불고기,"['양파', '대파', '오징어', '돼지고기', '당근', '참깨', '설탕']","양파는 굵게 채 썰고, 당근은 반달 모양으로 썰고, 대파는 어슷 썰고,오징어는 흐르는 물에 씻어 껍질을 벗기고 벌집 모양으로 칼집을 낸 뒤 먹기 좋게 자르고, 돼지고기는 5cm 길이로 썰고,오징어, 삼겹살은 양념장에 넣어 10분간 숙성하고,센 불로 달군 팬에 식용유양파가 반투명해지면 오징어, 삼겹살, 물그릇에 담아 대파를 올린 뒤 참깨를 뿌려 마무리."
전복버터구이,"['전복', '마늘', '버터', '후춧가루', '파슬리가루']","전복은 솔로 문질러 깨끗이 씻은 뒤 살만 분리해 이빨과 내장을 제거하고,전복 살에 벌집 모양으로 칼집을 앞뒤로 내고,줄간 불로 달군 팬에 버터마늘을 납작하게 썰어 넣어 볶아 향을 내고,전복을 넣어 버터를 끼얹어 가면서 노릇하게 5분간 굽고,"
매콤우엉조림,"['우엉', '고운 고춧가루', '올리고당', '참깨']","우엉은 세로로 반 갈라 적당한 길이로 납작하게 썰고,양념장은 미리 섞어두고,냄비에 우엉을 넣고 잠길 만큼 물을 부어 중간 불에서 우엉이 무르게 익으면 양념장을 넣어 조리고,물기가 거의 없어지면 올리고당"
콩나물볶음,"['콩나물', '대파', '들기름', '다진 마늘', '고춧가루', '국간장', '소금', '참깨']","콩나물은 지저분한 것을 다듬어 깨끗이 헹궈 물기를 뺀 뒤 비닐팩에 들기름대파는 송송 썰고.팬에 식용유기름에 고춧가루의 붉은 색이 배어 나오면 콩나물을 넣고 센 불로 올려 뒤적이며 볶고,콩나물의 숨이 죽기 시작하면 대파와 국간장불을 끄고 참깨를 뿌려 마무리."
콜라비생채,"['콜라비', '쪽파', '굵은 소금', '고춧가루', '다진 마늘', '매실액', '참깨']","콜라비는 껍질을 두껍게 깎아 곱게 채 썰고, 쪽파는 콜라비와 비슷한 길이로 썰고,채 썬 콜라비에 굵은 소금고춧가루를 넣고 버무린 뒤 다진 마늘, 식초, 매실액, 참깨를 넣어 버무리고,쪽파를 넣어 가볍게 섞고 실온에서 반나절 숙성한 뒤 냉장 보관해 마무리."
땅콩조림,"['우엉', '땅콩', '고구마', '식초', '간장', '맛술', '물엿', '참기름', '참깨']","껍질을 벗긴 우엉은 어슷 썰어 식초고구마는 껍질을 벗겨 작게 깍둑 썰고,냄비에 물고구마와 우엉, 간장국물이 거의 없어지면 참기름"
닭가슴살 채소볶음,"['닭가슴살', '양배추', '숙주', '당근', '소금', '간장']","물숙주는 지저분한 것을 제거한 뒤 흐르는 물에 씻어 체에 밭치고,양배추는 5cm 길이로 굵게 채 썰고, 당근은 같은 길이로 얇게 채 썰고, 양념장을 만들고,중간 불로 달군 팬에 식용유당근이 거의 다 익었을 때 나머지 채소와 양념장을 넣고 센 불에서 볶아 마무리."
연근무침,"['연근', '식초', '검은깨', '설탕']","양념장을 만들고,연근은 껍질을 벗기고,한입 크기로 썰고,끓는 물데친 연근은 찬물에 헹궈 식힌 뒤 체에 밭쳐 물기를 제거하고,볼에 양념장과 연근을 넣어 고루 무친 뒤 검은깨를 뿌려 마무리."
배추된장무침,"['배추속대', '붉은 고추', '풋고추', '소금', '된장', '다진 마늘', '참기름', '부순 참깨']","배추는 꼭지를 따 잎을 낱낱이 떼고,고추는 길게 반 가른 뒤 속씨를 제거해 송송 썰고,끓는 물데친 배추는 찬물에 헹궈 식힌 뒤 물기를 짜 결대로 길게 찢고,먹기 좋은 길이로 썰고,볼에 배추와 된장, 다진 마늘을 넣어 조물조물 무친 뒤 참기름과 참깨를 넣고 한 번 더 버무려 마무리."
고추부각,"['부각용 말린 고추', '설탕', '고춧가루', '간장', '고추장', '다진 마늘', '물엿', '참깨']","팬에 식용유양념장을 만들고,다른 팬에 고추를 튀긴 식용유기포가 생기면 튀긴 고추를 넣어 버무리고 불을 끈 뒤 물엿과 참깨를 넣고 고루 섞어 마무리."
닭고기달걀장조림,"['닭가슴살', '달걀', '우유', '소금', '식초', '얇게 썬 생강', '마늘', '대파', '마른 고추', '설탕', '간장', '청주']","닭가슴살은 우유닭가슴살을 끓는 물에 넣어 5분 정도 삶아 건지고,냄비에 달걀과 물삶은 달걀은 껍질을 벗기고, 닭가슴살은 결대로 찢고,냄비에 조림 양념과 물끓어오르면 중약 불로 줄인 뒤 닭고기와 달걀을 넣어 간이 배도록 15분 정도 더 끓여 마무리."
김치무침,"['김치', '올리고당', '참기름', '부순 참깨']","김치는 손으로 2번 정도 훑어내 양념과 국물을 가볍게 제거하고,2cm 폭으로 작게 썰고,양념은 고루 섞고,양념에 김치를 넣고 조물조물 무쳐 마무리."
감자멸치볶음,"['감자', '잔멸치', '간장', '올리고당', '참기름', '참깨']","감자찬물에 헹궈 전분질을 빼고,식용유감자가 거의 다 익어 투명해지면 잔멸치를 넣어 볶고,양념과 물"
오이지무침,"['오이지', '고춧가루']","오이지는 얇게 썰어 찬물에 30분 정도 담가 짠맛을 빼고,2번 정도 주물러 헹군 뒤 물기를 꼭 짜고,볼에 오이지와 양념을 넣고 무쳐 마무리."
무생채,"['무', '양파', '소금', '고춧가루', '설탕', '식초', '다진 마늘', '참깨']","무와 양파는 채 썰고,채 썬 무는 소금무에 양파와 고춧가루를 먼저 넣고 버무린 뒤 설탕, 식초, 다진 마늘, 참깨를 넣고 버무려 마무리."
부추콩가루찜,"['부추', '생콩가루', '국간장', '소금', '부순 참깨', '참기름']","부추는 다듬어 깨끗이 씻어 물기를 가볍게 털어낸 뒤 6cm 길이로 썰고,볼에 물기 있는 부추와 생콩가루김이 오른 찜통에 젖은 면포를 깔고 부추를 고루 펴 올려 뚜껑을 덮고,중간 불로 5분 정도 찌고,양념을 고루 섞고,볼에 찐 부추와 양념을 넣고 젓가락으로 살살 풀어가며 버무려 마무리."
김장떡,"['김', '부침가루', '쪽파', '고추장', '된장']","김은 비닐봉지에 넣어 굵게 부수고,쪽파는 송송 썰고,물부침가루부순 김가루와 쪽파를 넣어 한 번 더 섞고,팬에 식용유"
찐콩나물굴무침,"['콩나물', '맛타리버섯', '굴', '쪽파', '소금', '고춧가루', '다진 마늘', '부순 참깨', '소금', '참기름']","콩나물은 지저분한 것만 떼고 깨끗이 씻어 체에 밭쳐 물기를 빼고,맛타리버섯은 가닥가닥 뜯고, 쪽파는 5cm 길이로 썰고,굴은 옅은 소금물냄비에 콩나물을 깔고 버섯과 굴, 쪽파를 올려 담고,소금물볼에 건더기를 건져 넣고 무침양념을 넣고 버무려 마무리."
김달걀말이,"['달걀', '김', '쪽파', '맛술', '소금', '후춧가루']","쪽파는 송송 썰고,볼에 달걀을 깨 넣고 소금팬에 식용유바닥과 가장자리가 익기 시작하면 김을 올리고,가장자리부터 돌돌 말아 약한 불로 속까지 익히고,한 김 식으면 먹기 좋게 썰어 마무리."
양배추볶음,"['양배추', '표고버섯', '청양고추', '붉은 고추', '설탕']","양배추는 한입 크기로 썰고,표고버섯은 밑동을 뗀 뒤 납작하게 썰고, 고추는 얇게 송송 썰고,양념장은 고루 섞고,팬에 식용유표고버섯을 넣어 살짝 더 볶고,양배추의 숨이 죽기 시작하면 양념장과 고추를 넣고 재빨리 뒤적여 마무리."
아욱무침,"['아욱', '소금', '설탕', '식초', '다진 마늘', '고추장', '참기름', '참깨']","아욱은 물에 주물러 씻은 뒤 물기를 빼고,냄비에 물찬물에 헹궈 물기를 짠 뒤 먹기 좋게 2~3등분하고,볼에 설탕, 식초, 다진 마늘, 고추장을 넣어 설탕이 녹을 정도로 고루 섞고,데친 아욱을 넣어 무치고,참기름과 참깨를 넣고 버무려 마무리."
양념장 올린 두부구이,"['두부', '쪽파', '고춧가루', '간장', '물', '참기름', '부순 참깨', '후춧가루', '소금', '후춧가루', '들기름']","두부는 납작하게 썰고,키친타월에 밭친 뒤 소금, 후춧가루로 밑간해 물기를 제거하고,쪽파는 송송 썰고,나머지 양념장 재료와 고루 섞고,들기름그릇에 두부를 담은 뒤 양념장을 곁들여 마무리."
