title	ingredients	recipe
소시지 알감자 구이	"['제주맘 소시지', '알감자', '적양파 (양파로 대체 가능)', '파프리카 (노랑, 빨강)', '올리브오일', '다진 마늘', '소금', '후춧가루', '허브 가루', '마요네즈', '케첩', '레몬즙', '다진 마늘', '파프리카 파우더', '파마산 치즈가루']"	"깨끗이 씻은 감자, 양파, 파프리카를 먹기 좋은 크기로 잘라주세요.소시지는 칼집을 내주세요. 볼에 소스 재료를 모두 섞어주세요.냄비에 감자와 감자가 잠길 만큼의 물을 붓고 감자가 반쯤 익을 때까지 약 10분간 끓여주세요. 
(tip. 가정에서 오븐을 사용하시는 경우 야채에 밑간한 후 180도로 예열한 오븐에 30분 정도 구워주세요. 오븐에 따라 성능이 다를 수 있으니 시간은 조절해주세요)달군 팬에 기름을 약간 두른 후 양파와 파프리카, 소시지를 넣어 볶다가 감자와 밑간 재료를 넣어 2~3분간 볶아주세요.완성된 소시지 알감자 구이에 소스를 곁들여 맛있게 즐겨주세요."
믹스 과일청	"['딸기', '키위', '파인애플', '오렌지', '블루베리', '설탕', '레몬즙']"	"껍질은 벗긴 파인애플, 키위, 오렌지는 먹기 좋게 썰어주세요.볼에 파인애플, 오렌지, 키위를 각각 담고 설탕을 넣어 버무려 2시간 정도 절여 주세요. (설탕은 과일양의 ½ 배)
(tip. 모든 과일은 껍질을 까고 속껍질, 심지 등을 제거한 후 중량을 재서 사용했어요)큰 볼에 절인 파인애플, 오렌지, 키위를 담아 가볍게 섞어주세요.세척한 딸기는 반으로 잘라주세요. 절인 과일에 블루베리와 딸기, 레몬즙을 넣어 조심히 섞어주세요.
(tip. 단단한 과일을 먼저 절인 후 과육이 약한 딸기와 블루베리 순서로 넣어주세요)
(tip. 딸기는 과육이 잘 물러지기 때문에 절이기 직전에 손질하시는 것이 좋아요)소독한 유리병에 과일을 건져 담아주세요. 절이고 남은 과일 설탕물을 넣은 후 밀폐하여 냉장 보관해 주세요.

(tip. 한 달 이내로 드시는 것이 좋아요) 
(tip. 탄산수에 넣어 에이드로 활용하거나, 요거트, 팬케이크, 식빵 등에 곁들여 드셔도 좋아요)"
구운 채소 샌드위치	"['빵', '애호박', '파프리카', '토마토', '루꼴라 (생략 가능)', '비건 바질페스토', '가지', '올리브 오일', '소금', '후춧가루']"	"가지, 애호박, 토마토, 파프리카는 적당한 두께로 썰어주세요.오븐 팬에 채소를 올리고 채소 양념 재료를 뿌려 주세요. 180도로 예열된 오븐에 넣어 15~20분 정도 구워주세요.달군 그릴 팬에 빵을 올리고 그릴 자국이 나도록 구워주세요.빵 한 쪽 면에 비건 바질페스토를 바른 후 가지 - 토마토 - 애호박 - 파프리카 - 루꼴라 순으로 올린 후 빵으로 덮어 주세요. 
(tip. 양쪽 빵 모두 페스토를 발라주세요)"
병아리콩 샌드위치	"['빵', '치커리', '오이', '비건 마요네즈', '불린 병아리콩', '물', '통깨', '올리브오일', '카레 가루', '파프리카 가루', '소금', '후춧가루']"	"냄비에 물 1L와 불린 소금 1작은술, 불린 병아리콩을 넣어 15분 정도 삶아주세요. 
(tip. 병아리콩은 6시간 정도 불려주세요)삶은 병아리콩과 갈아줄 재료를 믹서에 넣고 갈아주세요. 갈린 재료를 볼에 담고 양념 재료를 넣어 버무려주세요. 
(tip. 소금을 가감하여 간을 맞춰주세요)오이는 얇게 슬라이스 해주세요.팬에 기름을 약간 두른 후 빵을 앞뒤로 노릇하게 구워주세요.
(tip. 빵을 굽는 과정은 생략하셔도 괜찮아요)빵 한 쪽 면에 비건 마요네즈를 바른 후 양념한 병아리콩 - 오이 - 치커리 순으로 올린 후 마요네즈를 바른 빵으로 덮어 주세요.기호에 따라 반으로 자른 후 맛있게 즐겨주세요."
비건 반미 샌드위치	"['바게트', '오이', '당근', '무', '팽이버섯', '청양고추', '홍고추', '고수', '식초', '비정제 설탕', '소금', '간장', '맛술', '스위트 칠리소스', '후춧가루', '비건 마요네즈', '스리라차 소스', '올리고당']"	"당근과 무, 오이는 필러로 슬라이스해주세요. 그릇에 당근과 무를 각각 담고 식초물 재료를 넣고 버무려 10분 정도 절여주세요. 청고추, 홍고추는 송송 썰어주세요.팽이버섯은 밑동을 자르고 2cm 길이로 잘라 주세요. 달군 팬에 기름을 약간 두르고 팽이버섯을 볶다가 양념 재료를 넣어 볶아주세요.볼에 스프레드 소스 재료를 넣어 섞어주세요. 바게트에 칼집을 넣어 반으로 펼친 후 스프레드 소스를 발라주세요.빵에 오이 - 팽이버섯 - 당근, 무절임 - 청, 홍고추 - 고수 순으로 얹어주세요. 
(tip. 절인 당근과 무는 물기를 가볍게 짜서 넣어주세요)기호에 따라 반으로 잘라 맛있게 즐겨주세요."
돼지감자 소테	"['돼지감자', '올리브 오일', '소금', '발사믹 식초']"	"냄비에 올리브 오일을 살짝 고일 정도로 넣고 약한 중 불에 올려주세요. 김이 보이면 토막 썬 돼지감자를 넣고 뚜껑을 덮어 찜 구이로 요리합니다. 표면이 투명해지고 밑면이 노릇해 지면 뒤집어주세요.

*Tip. 오일에서 김이 솔솔 나는게 보일 때 재료를 넣고 뚜껑을 덮어주세요.소금과 발사믹 식초를 더해 강한 중불에서 조리듯 버무 려주세요.완성이에요. 건강한 한 끼를 맛있게 즐겨주세요."
양배추 오이 샐러드	"['양배추', '오이', '비트', '양파', '올리브 오일', '소금', '애플 비니거 (유기농 사과 식초)', '간장']"	"깊은 볼에 재료를 넣고 오일을 적당량 더하여 버무려주세요.소금, 애플 비니거 순으로 더하며 무쳐주세요. 간장은 가까이에 두고 먹을 때 취향에 따라 더해주세요.완성이에요. 건강한 한 끼를 맛있게 즐겨주세요."
무 찜 조림	"['무(작은 것)', '다시마', '물', '소금', '간장']"	"냄비에 먹기 좋은 크기로 썬 다시마와 무, 물을 넣고 뚜껑을 덮어 강한 중불에, 끓어오르면 약불로 줄여 익혀주세요.무가 투명해지면 소금을 넣고 소금이 녹으면 간장을 넣어요. 한소끔 더 조려주세요.완성이에요. 건강한 한 끼를 맛있게 즐겨주세요."
껍질 강낭콩 두부 무침	"['호박', '껍질 강낭콩', '두부', '올리브 오일', '소금', '애플 비니거 (유기농 사과 식초)']"	"종이 포일에 호박, 껍질 강낭콩 각각의 재료를 싸서 10분 정도 찐 뒤 채반에 펼쳐 잔 열을 식혀주세요.

*Tip. 처음에는 강불, 끓어오르기 시작하면 약불에서 쪄주세요.물기를 빼고 으깬 두부를 볼에 넣고, 조미료를 순서대로 넣어가며 잘 섞은 뒤 앞서 익힌 재료를 넣고 버무려주세요.완성이에요. 건강한 한 끼를 맛있게 즐겨주세요."
고야두부 찜 볶음	"['소송채', '만가닥버섯', '고야두부', '올리브 오일', '소금']"	"냄비에 오일, 소송채, 만가닥버섯을 넣고 섞어 중불에 올려요. 반 정도 익으면 고야두부를 넣어주세요.이따금 섞어가며 몇 번에 나누어 소금 간을 맞춰주세요. 두부는 으깨져도 괜찮아요.완성이에요. 건강한 한 끼를 맛있게 즐겨주세요."
미더덕 된장찌개	"['미더덕', '무', '애호박', '두부', '양파', '대파', '청양고추', '홍고추 (생략 가능)', '멸치 다시다 육수', '된장', '고춧가루']"	"깨끗이 씻은 애호박과 양파는 깍뚝 썰어주세요. 무는 나박 썰어주세요. 대파와 청양고추는 송송 썰어주세요. 두부는 한입 크기로 썰어주세요.냄비에 멸치 다시마 육수를 붓고 된장을 넣어 풀어 주세요. 국물이 끓으면 썰어둔 무와 호박을 넣어 1분간 끓여주세요.양파, 대파, 두부, 청양고추, 고춧가루를 넣고 한소끔 끓인 후 소금물에 깨끗이 씻은 미더덕을 넣어  2~3분간 끓여 완성해 주세요.맛있게 즐겨주세요. tip. 미더덕 안에 있는 수분에 입안을 델 수 있으니 아이들과 함께 먹는다면 미더덕을 손질할 때 수분을 터트린 후 사용해주세요. 미더덕의 톡톡 터지는 식감을 좋아하시는 분은 그냥 드셔도 무방하답니다."
미더덕 콩나물 찜	"['미더덕', '콩나물', '미나리', '멸치 다시마 육수', '양파', '대파', '참기름', '통깨', '식용유', '고춧가루', '다진 마늘', '간장', '맛술', '후춧가루', '전분', '물']"	"깨끗이 씻은 미나리는 5cm 길이로 썰어주세요. 양파는 굵게 채를 썰어 주세요. 대파는 어슷하게 썰어주세요.볼에 양념 재료를 넣고 섞어주세요. 볼에 전분 물 재료를 넣어 섞어주세요.달군 냄비에 양념장을 넣어 볶다가 깨끗이 씻은 콩나물을 넣어 2분간 볶아주세요.소금물에 깨끗이 세척한 미더덕을 넣고 멸치 다시마 육수를 부어가며 2분간 볶아주세요. 양파와 미나리, 대파를 넣고 뚜껑을 덮어 1분간 끓여주세요.약불에서 전 분물을 조금 씩 부어가며 골고루 섞어주세요. 완성된 미더덕 콩나물 찜에 참기름을 두른 후 접시에 담아 통깨를 뿌린 후 맛있게 즐겨주세요. (미더덕 안에 있는 수분에 입안을 델 수 있으니 아이들과 함께 먹을 때는 세척 시 수분을 터트린 후 사용하세요. 
미더덕의 톡톡 터지는 식감을 좋아하시는 분은 그냥 드셔도 무방하답니다)"
양념게장	"['꽃게 (냉동)', '양파', '청양고추', '홍고추', '쪽파', '청주', '고춧가루', '간장', '물엿', '매실청', '설탕', '참치액젓', '다진 마늘', '통깨', '생강가루', '후춧가루']"	"볼에 양념장 재료를 넣어 섞고 냉장고에 넣어 30분 정도 숙성시켜주세요.홍고추와 청양고추는 어슷하게 썰고 양파는 채를 썰어주세요. 쪽파는 4센치 길이로 썰어주세요.꽃게는 조리용 솔로 비벼 깨끗이 씻고 등딱지를 벗긴 후 배 쪽에 붙어 있는 아가미와 눈, 집게의 발 끝부분을 제거해주세요. 꽃게는 먹기 좋게 4등분으로 잘라 손질한 후 청주를 뿌려 섞고 채반에 밭쳐 물기를 빼서 준비해주세요.
(tip. 살아 있는 게를 사용하실 때는 냉동실에 게를 하루 정도 꽁꽁 얼려 손질해서 사용하시면 게살이 탱탱하고 흘러내리지 않게 만들 수 있어요.)볼에 꽃게와 양념장을 넣어 먼저 버무리고 양파와 홍고추, 청양고추, 쪽파를 넣어 골고루 섞어주세요.맛있게 즐겨주세요."
간장게장	"['꽃게 (암게)', '홍고추', '청양고추', '마늘', '레몬 (생략 가능)', '가다랑어포', '물', '다시마 (사방 6cm)', '사과', '마늘', '생강 (마늘 한쪽 사이즈)', '양파', '대파', '건고추', '통후추', '간장', '맛술', '청하', '설탕', '매실청']"	"냄비에 물과 깨끗이 씻어 손질한  육수 재료를 넣고 끓이다가 물이 끓어오르면 다시마를 건져내고 15분 정도 끓이다가 불을 끈 후 가다랑어포를 넣고 5분 정도 우린 후 체에 걸러 가다랑어 육수를 만들어주세요.
(tip. 사과는 씨를 제거한 후 사용해주세요.)홍고추와 청양고추는 먹기 좋게 썰고 마늘은 편으로 썰어주세요. 레몬은 깨끗이 씻어 링으로 슬라이스 해 주세요.냄비에 가다랑어 육수 6컵과 간장양념 재료를 넣고 끓인 후 식혀주세요.
(tip. 국물이 팔팔 끓으면 불을 꺼 주세요.)꽃게는 조리용 솔로 비벼 깨끗이 씻은 후 물기를 제거하고 보관 용기에 꽃게의 배가 위로 오도록 담아주세요.
(tip. 봄에는 알이 꽉 찬 암게를 사용하고 가을에는 살이 통통하게 오른 수게를 사용해서 만드시는 것이 좋고 살아있는 게는 냉동실에 2시간 정도 넣었다가 손질하시면 게의 살이 물러지지 않아요.)보관 용기에 마늘과 레몬, 홍고추, 청양고추를 넣은 후 차게 식은 간장양념 물을 부어주세요.
(tip. 꽃게가 간장 물에 잠기도록 눌러 뚜껑을 닫아주세요.)냉장고에 넣어 하루 숙성 후 국물만 따라내어 끓이고 식혀 다시 꽃게에 붓고 하루에서 이틀 정도 냉장고 넣어 숙성해 주세요.
(tip. 간장게장을 오래 두고 먹으려면 꽃게와 간장 물을 따로 나눠 냉동고에 넣어 보관해 주세요.)맛있게 즐겨주세요."
꼬막장	"['꼬막', '청주', '대파', '양파', '청양고추', '홍고추', '통깨', '간장', '고춧가루', '맛술', '설탕', '올리고당', '생강즙', '다진 마늘', '참기름', '깨소금', '후춧가루']"	"해감한 꼬막은 깨끗이 비벼 씻어주세요. 끓는 물에 청주를 넣어 온도를 떨어뜨린 다음 꼬막을 넣고 한쪽으로 저어주면서 삶다가 입이 벌어지기 시작하면 체로 건져주세요.
(꼬막은 삶을 때 한 방향으로 저어가며 삶아야 살이 한쪽으로 쏠려 껍질을 제거하기 편해요)삶은 꼬막은 살만 발라주세요. 볼에 양념 재료를 넣어 섞어주세요.
(꼬막 삶은 물은 버리지 말고 해감이 덜 된 꼬막살을 씻어주세요)대파와 청고추는 송송 썰고, 홍고추는 반으로 갈라 씨를 뺀 후 얇게 썰어주세요. 양파는 잘게 다져주세요볼에 양념과 썰어둔 야채, 꼬막살을 넣어 버무려주세요.접시에 담아 통깨를 뿌려 맛있게 즐겨주세요."
토마토 콜드 파스타	"['카펠리니면', '토마토 마리네이드', '부라타치즈', '올리브오일']"	"끓는 물에 소금 약간과 카펠리니를 넣고 2분간 삶아낸 후 건져주세요. 삶은 면에 올리브오일 1큰술을 넣어 버무려 두세요.
(레시피 창에 '토마토마리네이드' 를 검색하시면 자세한 레시피를 보실 수 있어요)카펠리니 면을 접시에 올리고 부라타치즈와 토마토마리네이드를 담아주세요.

(스타일링 팁 : 접시에 면을 돌돌말아 가지런히 올린 후 토마토 마리네이드를 주변에 보기좋게 담아주세요. 부라타 치즈위에 올리브 오일을 1큰술 뿌리고 마지막에 소금과 후추를 뿌리면 더욱 먹음직스러워요. 기호에 따라 생바질잎을 곁들이면 더욱 향긋한 콜드파스타를 만들 수 있어요.)올리브 오일과 소금, 후추를 뿌린 후 맛있게 즐겨주세요."
오이 볶음	"['오이', '홍고추', '소금', '식용유', '들기름', '통깨']"	"오이는 0.5cm 두께로 썰어주세요. 볼에 오이를 담고 소금 2큰술을 넣어 섞은 후 10분간 절여주세요.홍고추는 송송 썰어주세요. 절인 오이는 면보에 감싸 물기를 짜주세요.
(절인 오이를 먹어봤을 때 짜다면 물에 가볍게 헹궈 사용해주세요)달군 팬에 들기름을 두른 후 오이를 넣고 볶아주세요.홍고추와 다진 파를 넣고 한번 더 볶은 후 불을 끄고 통깨를 뿌려 완성해 주세요."
청포묵 무침	"['청포묵', '쪽파', '홍고추', '통깨', '조미김', '소금', '참기름', '간장']"	"청포묵은 적당한 두께로 채를 썰어주세요. 채에 밭쳐 끓는 물에 데친 후 찬물에 담가주세요. 
(청포묵이 완전히 투명해 질때까지 데쳐주세요)쪽파와 홍고추는 종종 썰어주세요.볼에 데친 청포묵을 넣고 간장과 참기름을 넣어 버무려주세요.쪽파와 홍고추를 넣고 조미김을 손으로 부숴 넣은 후 조물조물 무쳐주세요.통깨를 뿌려 맛있게 즐겨주세요. 모자란 간은 소금으로 맞춰주세요."
